contigName	contigLen	totalAvgDepth	mapped.ERR2597538.sort.bam	mapped.ERR2597538.sort.bam-var
703	11110	23.6654	23.6654	33.5343
704	11072	9.5315	9.5315	17.3299
705	11060	13.1768	13.1768	69.5836
706	11059	9.95178	9.95178	12.9608
707	11053	8.96203	8.96212	12.1232
708	11050	18.5646	18.5646	28.814
709	11047	25.8451	25.8451	44.6289
710	11041	7.36498	7.36498	8.17029
711	11036	13.9939	13.9939	19.467
712	11026	6.96193	6.96193	6.46817
713	11021	7.42406	7.42406	8.68319
714	11017	17.5468	17.5468	55.723
715	11004	5.6745	5.6745	8.6419
716	10998	46.6311	46.6311	732.555
717	10984	5.29574	5.29574	7.10315
718	10982	7.86328	7.86328	10.9019
719	10978	13.474	13.474	18.1638
720	10974	7.39911	7.39911	12.238
721	10961	13.7687	13.7687	14.9033
722	10956	7.22636	7.22636	11.4126
723	10953	8.4844	8.4844	12.6091
724	10948	5.74569	5.74569	5.36896
725	10946	7.55521	7.55521	7.66835
726	10943	8.59038	8.59038	305.229
727	10943	7.66098	7.66098	10.1346
728	10941	21.9336	21.9336	28.6689
729	10941	9.26272	9.26272	13.0513
730	10934	9.23822	9.23822	12.904
731	10933	6.90049	6.90049	6.60605
732	10920	8.09916	8.09916	13.7952
733	10917	7.47673	7.47673	12.1119
734	10914	9.74155	9.74155	9.1168
735	10909	15.7945	15.7945	22.4495
736	10906	8.6375	8.6375	13.6874
737	10897	9.68661	9.68661	14.8904
738	10892	14.8737	14.8737	22.2232
739	10881	8.1081	8.1081	8.85553
740	10880	7.75331	7.75331	8.89283
741	10876	14.8328	14.8328	25.85
742	10869	7.68019	7.68019	8.52326
743	10862	7.21313	7.21313	10.4697
744	10862	7.81507	7.81507	11.0887
745	10861	9.5527	9.5527	14.7767
746	10855	9.07473	9.07473	15.4829
747	10847	18.1591	18.1592	22.1174
748	10839	14.0374	14.0374	19.1946
749	10836	13.1706	13.1706	16.4264
750	10828	48.798	48.798	614.681
751	10826	11.8047	11.8047	15.0588
752	10826	10.7563	10.7563	17.8309
753	10810	8.05347	8.05347	8.38002
754	10808	11.3248	11.3248	22.8216
755	10790	19.4664	19.4664	23.7162
756	10790	8.15498	8.15498	10.0453
757	10763	6.48752	6.48752	8.223
758	10760	39.1377	39.1377	73.6987
759	10754	15.1822	15.1822	28.5595
760	10752	9.20119	9.20119	9.71959
761	10751	37.7313	37.7313	57.4685
762	10750	28.7943	28.7943	61.3399
763	10748	9.04067	9.04076	9.40542
764	10726	8.84408	8.84408	10.6584
765	10706	46.1907	46.1907	120.494
766	10706	8.7123	8.7123	12.2779
767	10692	6.14333	6.14333	7.77213
768	10686	6.78218	6.78218	6.49365
769	10681	20.5354	20.5354	27.364
770	10649	20.5844	20.5844	29.0083
771	10649	8.05791	8.05791	9.00134
772	10647	25.2386	25.2386	44.995
773	10645	12.4752	12.4752	15.046
774	10635	13.7468	13.7468	22.4721
775	10634	14.2619	14.2619	18.7961
776	10629	15.7571	15.7571	50.2539
777	10620	7.62837	7.62837	12.2389
778	10608	9.40792	9.40792	15.701
779	10602	7.82922	7.82922	14.5801
780	10600	22.9811	22.9811	37.5295
781	10598	19.1007	19.1007	23.5242
782	10595	7.12398	7.12398	9.14843
783	10593	6.44432	6.44432	7.71366
784	10592	13.9978	13.9978	21.3698
785	10585	7.64792	7.64792	12.4685
786	10582	6.5486	6.5486	8.86138
787	10580	8.49837	8.49847	11.1465
788	10574	145.249	145.249	1159.51
789	10570	13.8308	13.8308	18.6507
790	10568	11.6004	11.6004	14.1043
791	10568	6.9283	6.9283	12.3561
792	10562	15.8584	15.8584	30.4856
793	10556	22.4487	22.4487	59.2597
794	10555	7.75204	7.75204	9.06421
795	10550	9.28404	9.28404	10.4652
796	10548	6.63666	6.63666	8.71191
797	10547	7.96461	7.96461	10.2147
798	10543	15.0404	15.0404	220.892
799	10534	11.6757	11.6758	17.1786
800	10514	46.7933	46.7933	150.661
801	10507	10.6801	10.6801	26.4158
802	10501	10.5888	10.5889	12.4187
803	10498	8.78015	8.78015	13.386
804	10495	9.00087	9.00087	9.96759
805	10494	6.81506	6.81506	8.78336
806	10489	19.9228	19.9228	35.0969
807	10486	12.434	12.434	17.8139
808	10482	11.2846	11.2846	9.58452
809	10482	8.94028	8.94028	11.0381
810	10479	7.83251	7.83251	11.929
811	10470	8.97171	8.97171	9.01543
812	10466	13.4243	13.4243	23.6269
813	10460	6.14869	6.14869	6.82733
814	10457	8.41564	8.41564	11.8843
815	10454	5.72836	5.72836	6.27255
816	10446	14.9092	14.9092	15.9701
817	10442	8.91634	8.91634	11.4408
818	10436	13.0396	13.0396	19.2925
819	10431	8.23704	8.23704	15.0813
820	10430	9.06693	9.06693	9.97702
821	10427	7.30398	7.30398	8.37091
822	10422	20.6277	20.6277	29.7342
823	10421	7.44368	7.44368	13.8742
824	10420	51.0348	51.0348	117.902
825	10410	8.31277	8.31277	10.6569
826	10409	8.31153	8.31153	12.2011
827	10403	6.84424	6.84424	7.75425
828	10403	7.76417	7.76417	7.89358
829	10401	17.2285	17.2285	27.6063
830	10400	6.9401	6.9401	6.97373
831	10399	17.5551	17.5551	45.0138
832	10397	7.40734	7.40734	13.6893
833	10395	6.45359	6.45359	10.1489
834	10394	13.23	13.23	23.3877
835	10389	8.26585	8.26585	14.6029
836	10388	39.8957	39.8957	86.3091
837	10387	7.48647	7.48647	11.702
838	10385	10.6363	10.6363	13.8595
839	10383	11.1736	11.1736	13.1811
840	10379	8.89393	8.89393	15.4015
841	10365	8.66324	8.66324	11.1073
842	10364	21.4599	21.4599	29.3694
843	10363	9.33604	9.33604	11.53
844	10362	10.2515	10.2515	12.0005
845	10359	20.5026	20.5026	31.1336
846	10358	41.0069	41.0069	77.2135
847	10356	6.68313	6.68313	9.0393
848	10353	82.0029	82.0029	431.473
849	10350	19.9913	19.9913	35.0106
850	10341	9.40016	9.40016	9.00559
851	10316	8.09089	8.09099	14.3829
852	10313	7.80567	7.80567	9.80391
853	10297	21.1081	21.1081	110.165
854	10291	9.2125	9.2125	13.6854
855	10286	6.60921	6.60921	7.9968
856	10283	15.4626	15.4626	25.5609
857	10281	11.7044	11.7044	11.9608
858	10278	6.31566	6.31566	8.25943
859	10277	10.6828	10.6828	17.0944
860	10276	12.4029	12.4029	19.1218
861	10273	8.5775	8.5775	9.18015
862	10261	6.62111	6.62111	8.88874
863	10251	14.1192	14.1192	20.0068
864	10250	32.9378	32.9378	51.032
865	10250	11.9119	11.9119	21.7408
866	10246	7.80596	7.80596	12.5439
867	10244	4.61928	4.61938	3.62275
868	10239	7.2583	7.2583	7.15571
869	10238	9.41118	9.41118	13.8849
870	10237	8.99534	8.99534	10.4118
871	10223	14.0495	14.0495	23.4154
872	10222	24.9755	24.9755	150.484
873	10220	6.56723	6.56723	11.3762
874	10185	13.0527	13.0527	20.0612
875	10184	12.6494	12.6495	18.4936
876	10183	8.99591	8.99601	13.2831
877	10181	11.1606	11.1606	12.5407
878	10180	21.0341	21.0341	34.3994
879	10178	6.61358	6.61358	7.39842
880	10174	10.6738	10.6738	11.6197
881	10171	7.64405	7.64405	11.8319
882	10165	13.7149	13.7149	24.1389
883	10161	8.76805	8.76805	12.0703
884	10159	8.14677	8.14677	9.45828
885	10158	17.6254	17.6254	34.1201
886	10157	20.6147	20.6147	29.1799
887	10157	14.8032	14.8032	22.0112
888	10157	11.9911	11.9911	20.9274
889	10151	83.824	83.824	181.008
890	10145	8.48684	8.48684	11.0022
891	10142	8.70396	8.70396	8.63428
892	10141	12.9888	12.9888	18.9978
893	10131	85.2476	85.2476	163.321
894	10124	10.986	10.986	15.7003
895	10122	9.62435	9.62435	12.8933
896	10116	7.62252	7.62252	12.6666
897	10111	11.9953	11.9953	16.0865
898	10110	8.6257	8.6257	12.304
899	10095	7.24173	7.24173	10.1242
900	10093	8.07794	8.07794	16.4929
901	10091	7.29675	7.29675	7.63871
902	10086	18.9972	18.9972	170.926
903	10085	12.5494	12.5494	19.1832
904	10077	15.5027	15.5027	28.4422
905	10076	10.9983	10.9983	14.9746
906	10064	9.99536	9.99536	10.4565
907	10055	35.7823	35.7823	49.9003
908	10042	7.7221	7.7221	12.5322
909	10041	7.84117	7.84117	12.3442
910	10038	14.884	14.884	19.4705
911	10034	10.8051	10.8051	18.6611
912	10033	11.956	11.956	19.5747
913	10027	6.7804	6.7804	11.5386
914	10025	7.77073	7.77073	9.8402
915	10014	8.15298	8.15298	10.6694
916	10014	7.38798	7.38798	9.53127
917	10012	20.5579	20.5579	31.882
918	10012	4.72937	4.72937	6.57683
919	10010	15.2412	15.2412	26.4479
920	10003	34.4797	34.4797	312.398
921	10003	7.40708	7.40708	9.41132
922	10001	8.46797	8.46797	10.9761
923	9999	7.95025	7.95025	8.91219
924	9996	17.8754	17.8754	22.1937
925	9987	11.8307	11.8307	18.9662
926	9986	7.80978	7.80978	8.79149
927	9983	15.257	15.257	19.2442
928	9982	15.4888	15.4888	29.5133
929	9980	7.12696	7.12696	6.91043
930	9979	8.19463	8.19463	10.1787
931	9970	19.922	19.922	19.2242
932	9959	6.77928	6.77928	9.09118
933	9956	7.78809	7.78809	9.40281
934	9953	12.9528	12.9528	17.1261
935	9949	12.7429	12.7429	24.7873
936	9946	11.6254	11.6254	16.599
937	9944	20.4033	20.4033	32.1004
938	9943	9.22291	9.22291	13.3999
939	9935	21.7923	21.7923	280.328
940	9932	7.86894	7.86894	9.26304
941	9922	11.1391	11.1391	15.1169
942	9920	19.524	19.524	36.8572
943	9911	21.676	21.676	41.6711
944	9907	8.62734	8.62734	16.5116
945	9906	5.95972	5.95972	7.76792
946	9896	18.3951	18.3951	26.5422
947	9892	20.8173	20.8173	28.0244
948	9888	7.78743	7.78743	10.992
949	9886	15.1524	15.1524	200.156
950	9886	10.0135	10.0135	13.0249
951	9885	12.5031	12.5031	42.4107
952	9885	8.64468	8.64468	7.91635
953	9882	7.57686	7.57686	13.4812
954	9879	12.1207	12.1207	13.1584
955	9874	32.1148	32.1148	139.766
956	9874	11.6147	11.6147	15.2029
957	9872	8.5215	8.5215	14.1997
958	9871	10.1576	10.1576	15.6558
959	9851	20.5168	20.5168	24.8853
960	9836	36.6939	36.6939	68.3277
961	9835	9.3681	9.3681	11.6403
962	9828	10.054	10.054	14.4458
963	9827	14.332	14.332	25.3677
964	9809	29.6175	29.6175	56.2626
965	9807	15.0841	15.0841	16.5971
966	9805	10.2316	10.2316	45.8043
967	9805	9.1245	9.1245	8.89405
968	9796	20.263	20.263	32.7411
969	9793	8.69947	8.69947	12.2274
970	9780	19.5377	19.5377	31.852
971	9775	8.14577	8.14577	9.30397
972	9771	9.73547	9.73547	15.6964
973	9766	28.8403	28.8403	57.0189
974	9761	11.5691	11.5691	16.7826
975	9742	7.69985	7.69985	9.38064
976	9740	7.49958	7.49958	12.2104
977	9740	6.88311	6.88311	11.4818
978	9738	10.6282	10.6282	12.4848
979	9736	6.91279	6.91279	6.34116
980	9717	7.43148	7.43148	11.8714
981	9710	8.50397	8.50397	12.9254
982	9708	14.0853	14.0853	19.2768
983	9700	13.5552	13.5552	24.7682
984	9700	9.90555	9.90555	22.8987
985	9692	7.22417	7.22417	11.5395
986	9690	7.82254	7.82254	9.74477
987	9682	6.67016	6.67016	10.398
988	9677	8.58581	8.58581	11.0993
989	9674	20.4993	20.4993	27.1719
990	9674	6.60699	6.6071	5.55895
991	9673	24.2503	24.2503	49.7778
992	9662	29.3033	29.3033	43.2145
993	9662	21.8197	21.8197	30.022
994	9658	17.2584	17.2584	53.4533
995	9655	7.22188	7.22188	9.09
996	9654	7.68255	7.68255	9.38706
997	9650	6.44937	6.44937	10.522
998	9648	11.2832	11.2832	14.4847
999	9646	19.9032	19.9032	29.4523
1000	9646	7.45861	7.45861	12.6088
1001	9646	6.69556	6.69556	7.91449
1002	9645	7.06509	7.06509	9.14277
1003	9640	8.39473	8.39473	9.6701
1004	9638	20.0572	20.0572	26.3428
1005	9634	9.33203	9.33203	10.9913
1006	9629	13.9824	13.9824	31.9054
1007	9623	36.3778	36.3779	126.895
1008	9620	9.17064	9.17064	10.0749
1009	9618	9.59749	9.59749	25.4685
1010	9615	7.09709	7.09709	6.98606
1011	9613	13.2779	13.2779	261.486
1012	9601	8.32748	8.32748	9.75469
1013	9600	21.8838	21.8838	358.205
1014	9598	8.33076	8.33076	9.11439
1015	9596	8.2275	8.2275	12.2579
1016	9592	7.53876	7.53876	8.286
1017	9592	7.65611	7.65611	10.357
1018	9584	19.6289	19.6289	27.7503
1019	9584	8.04993	8.04993	12.2195
1020	9573	8.83731	8.83731	11.2348
1021	9563	8.68405	8.68405	10.3599
1022	9560	7.51095	7.51095	7.33586
1023	9559	7.06547	7.06547	13.7651
1024	9558	6.69239	6.69239	7.16689
1025	9557	20.7439	20.7439	34.8154
1026	9545	19.1223	19.1223	31.7344
1027	9540	7.6918	7.6918	11.2303
1028	9535	21.6737	21.6737	31.6207
1029	9531	9.70312	9.70312	13.132
1030	9529	5.96535	5.96535	8.06758
1031	9522	8.12676	8.12676	11.0869
1032	9521	7.19667	7.19667	8.88732
1033	9515	7.44271	7.44271	9.52458
1034	9486	18.3815	18.3815	75.6278
1035	9485	5.824	5.824	7.06175
1036	9477	7.77699	7.77699	8.57032
1037	9473	6.78322	6.78322	12.4454
1038	9455	8.66427	8.66427	11.6696
1039	9453	7.42997	7.42997	6.88086
1040	9450	7.96409	7.96409	9.41014
1041	9448	35.4359	35.4359	37.8503
1042	9444	8.86906	8.86906	11.4899
1043	9442	14.2868	14.2868	94.8392
1044	9439	8.09495	8.09495	8.03328
1045	9438	9.39944	9.39944	12.2049
1046	9437	24.8285	24.8285	36.446
1047	9435	8.38104	8.38104	13.703
1048	9421	7.49444	7.49444	12.1934
1049	9417	26.1045	26.1045	35.0849
1050	9410	16.2491	16.2491	38.2404
1051	9407	14.7648	14.7648	33.1388
1052	9398	8.81023	8.81023	11.8663
1053	9397	6.0186	6.0186	6.7491
1054	9395	8.76355	8.76355	14.421
1055	9393	21.9552	21.9552	35.8266
1056	9391	7.58587	7.58587	8.68645
1057	9390	38.5873	38.5873	50.9503
1058	9389	8.16961	8.16961	9.73684
1059	9384	35.4656	35.4656	50.7225
1060	9375	27.3261	27.3261	36.2314
1061	9372	8.2944	8.2944	12.4611
1062	9370	6.29479	6.29479	7.13514
1063	9355	20.5106	20.5106	35.5757
1064	9354	11.7317	11.7317	17.8515
1065	9353	8.08204	8.08204	9.28132
1066	9350	10.4264	10.4265	13.1497
1067	9347	10.3233	10.3233	20.1294
1068	9343	8.06157	8.06157	10.8639
1069	9342	9.21388	9.21388	11.1341
1070	9337	7.7835	7.7835	10.297
1071	9333	10.4832	10.4832	10.5823
1072	9332	9.38989	9.38989	13.8228
1073	9332	9.20137	9.20137	13.228
1074	9327	9.44971	9.44971	19.7656
1075	9325	8.19673	8.19673	11.7368
1076	9321	19.9979	19.9979	49.7895
1077	9321	6.20816	6.20816	7.70823
1078	9319	8.9687	8.9687	12.4163
1079	9315	8.21146	8.21146	9.99691
1080	9313	8.39408	8.39408	15.3266
1081	9303	7.44379	7.44379	11.5877
1082	9301	8.79762	8.79762	11.3625
1083	9300	6.06448	6.06448	7.94696
1084	9287	23.3785	23.3785	48.0031
1085	9275	8.16789	8.16789	9.43309
1086	9267	14.7329	14.7329	22.8823
1087	9264	10.1262	10.1262	9.80119
1088	9263	12.4619	12.4619	16.4545
1089	9262	13.9396	13.9396	24.3011
1090	9261	13.5094	13.5094	28.9996
1091	9260	16.7393	16.7393	44.9803
1092	9260	6.82953	6.82964	10.1275
1093	9254	6.55426	6.55426	6.54212
1094	9254	6.44288	6.44288	8.49839
1095	9253	17.3431	17.3431	25.8745
1096	9250	43.9549	43.9549	60.6386
1097	9249	11.4016	11.4016	14.2693
1098	9249	5.59974	5.59974	6.57167
1099	9247	5.85809	5.85809	6.0517
1100	9246	22.7811	22.7811	37.4691
1101	9244	29.398	29.398	82.9768
1102	9243	14.9292	14.9292	88.5915
1103	9240	11.9821	11.9821	13.3008
1104	9236	11.0625	11.0625	12.803
1105	9229	7.03337	7.03337	8.62794
1106	9225	7.51196	7.51196	8.94913
1107	9223	38.7464	38.7464	82.1306
1108	9211	5.51793	5.51793	5.56173
1109	9209	7.42466	7.42466	9.62041
1110	9208	8.14595	8.14595	9.5311
1111	9206	7.7172	7.7172	11.2682
1112	9203	58.3593	58.3593	85.8595
1113	9202	7.38478	7.38478	10.6231
1114	9198	7.63727	7.63727	8.40089
1115	9197	29.4243	29.4243	59.3893
1116	9195	7.02222	7.02222	7.47248
1117	9192	16.9854	16.9854	47.8693
1118	9183	7.74992	7.74992	9.17627
1119	9181	8.00531	8.00531	7.86655
1120	9178	14.8499	14.8499	24.9902
1121	9177	8.00764	8.00764	8.91076
1122	9172	34.4975	34.4975	55.9379
1123	9171	14.3573	14.3573	19.1601
1124	9169	11.8469	11.8469	22.2951
1125	9167	5.85838	5.85838	7.05212
1126	9166	10.889	10.889	17.2917
1127	9164	19.8921	19.8921	45.9126
1128	9164	9.78356	9.78356	19.7803
1129	9163	10.9301	10.9301	19.5417
1130	9158	55.2935	55.2935	75.4792
1131	9158	7.60169	7.60169	9.01709
1132	9156	33.0072	33.0072	79.7512
1133	9152	6.52511	6.52511	7.84112
1134	9151	38.3247	38.3247	61.0668
1135	9148	7.58224	7.58224	7.4831
1136	9147	8.79249	8.79249	9.02338
1137	9147	7.54496	7.54496	11.0145
1138	9147	5.4128	5.4128	7.1084
1139	9129	6.55095	6.55095	5.95808
1140	9123	10.2681	10.2681	18.4455
1141	9120	8.43913	8.43913	8.18879
1142	9118	7.78602	7.78602	23.9637
1143	9116	7.36806	7.36806	9.1702
1144	9115	6.3778	6.3778	7.34872
1145	9114	13.8585	13.8585	18.2479
1146	9113	27.6916	27.6916	44.3201
1147	9106	26.0093	26.0093	42.7187
1148	9106	10.4	10.4	18.4131
1149	9106	8.14929	8.14929	11.0774
1150	9104	7.08678	7.08689	9.25601
1151	9100	8.70715	8.70715	10.6915
1152	9095	6.63074	6.63074	9.02817
1153	9092	19.9931	19.9931	32.1098
1154	9089	11.436	11.436	21.1824
1155	9088	7.88409	7.88409	10.5655
1156	9077	24.7109	24.7109	51.6412
1157	9075	7.85221	7.85221	11.0635
1158	9074	11.4608	11.4608	15.8128
1159	9074	5.22131	5.22131	4.84053
1160	9073	7.46206	7.46206	8.74625
1161	9064	6.88389	6.88389	9.61541
1162	9060	9.2844	9.2844	13.8209
1163	9058	9.12292	9.12292	15.5519
1164	9058	8.52885	8.52885	13.2578
1165	9056	23.5496	23.5496	47.9087
1166	9054	11.448	11.448	14.7106
1167	9049	7.14159	7.14159	11.2438
1168	9046	8.20447	8.20447	13.0155
1169	9039	47.2097	47.2097	75.5986
1170	9038	7.68216	7.68216	7.24496
1171	9036	20.813	20.813	35.4177
1172	9036	7.97761	7.97761	13.1598
1173	9033	5.88506	5.88506	6.91004
1174	9032	7.65188	7.65188	9.17714
1175	9028	8.31088	8.31088	16.8631
1176	9027	194.232	194.232	1707.97
1177	9027	8.76028	8.76028	14.4261
1178	9026	7.04867	7.04867	9.10472
1179	9023	19.2609	19.2609	62.8713
1180	9022	8.10956	8.10956	9.4224
1181	9020	9.15152	9.15152	13.7631
1182	9018	8.06619	8.06619	11.0137
1183	9015	21.1042	21.1042	36.4257
1184	9008	7.1515	7.1515	8.16826
1185	9008	7.60759	7.60759	8.46451
1186	9007	7.3447	7.3447	9.07229
1187	9001	6.39363	6.39363	8.94644
1188	8998	7.18761	7.18761	6.60344
1189	8994	7.2794	7.2794	9.2036
1190	8990	9.34457	9.34457	10.1693
1191	8989	20.2017	20.2017	30.8807
1192	8982	8.80027	8.80027	16.0934
1193	8975	9.06323	9.06323	12.1515
1194	8972	9.87066	9.87078	10.5857
1195	8970	8.37585	8.37585	9.82592
1196	8970	8.56236	8.56236	14.0928
1197	8954	10.3589	10.3589	11.964
1198	8954	9.51567	9.51567	11.5303
1199	8951	9.56187	9.56187	15.2588
1200	8948	8.51159	8.51159	9.89382
1201	8948	8.86292	8.86292	10.7573
1202	8942	8.69904	8.69904	13.6633
1203	8935	10.9569	10.9569	29.1469
1204	8934	7.05692	7.05692	8.70321
1205	8927	5.45471	5.45471	5.3666
1206	8926	9.1054	9.1054	13.5318
1207	8917	28.7637	28.7637	65.0453
1208	8913	7.62353	7.62353	8.05187
1209	8912	22.5654	22.5654	29.8062
1210	8912	7.19562	7.19562	10.3242
1211	8910	7.6637	7.6637	10.9884
1212	8910	4.8355	4.8355	4.85438
1213	8907	13.4758	13.4758	19.2959
1214	8906	8.17508	8.17508	12.7162
1215	8896	8.16442	8.16442	8.8569
1216	8893	24.763	24.763	30.5058
1217	8891	6.6958	6.6958	6.80797
1218	8890	22.3562	22.3562	39.6432
1219	8890	6.3587	6.3587	7.52986
1220	8884	34.7559	34.7559	72.3858
1221	8878	10.9035	10.9035	15.7173
1222	8877	10.8203	10.8203	15.1908
1223	8877	7.82686	7.82686	10.2176
1224	8875	24.8068	24.8068	118.541
1225	8875	5.99106	5.99106	6.88726
1226	8873	21.6631	21.6631	43.4644
1227	8863	13.3389	13.3389	32.1773
1228	8859	13.9309	13.9309	27.5185
1229	8857	8.77501	8.77501	13.2214
1230	8856	8.89421	8.89421	11.2839
1231	8853	5.60496	5.60496	5.27794
1232	8851	12.5729	12.5729	16.5202
1233	8850	7.85736	7.85736	11.1255
1234	8849	12.517	12.517	19.1023
1235	8848	9.4332	9.4332	17.0283
1236	8844	10.7394	10.7394	14.0347
1237	8843	13.8983	13.8983	20.6126
1238	8841	75.3581	75.3581	190.271
1239	8840	52.3674	52.3674	326.365
1240	8822	11.5886	11.5886	18.7657
1241	8814	8.38493	8.38493	12.0804
1242	8812	20.4476	20.4476	565.217
1243	8808	7.29025	7.29025	5.73246
1244	8803	7.88848	7.88848	13.5809
1245	8799	12.7418	12.7418	19.9713
1246	8799	9.47751	9.47751	17.0268
1247	8798	6.78076	6.78076	7.17008
1248	8792	7.4956	7.4956	9.57382
1249	8792	7.93589	7.93589	9.68838
1250	8791	7.00926	7.00926	7.11259
1251	8788	23.1929	23.1929	33.8015
1252	8788	22.002	22.002	29.2866
1253	8786	11.786	11.786	17.0273
1254	8783	9.39511	9.39511	24.07
1255	8782	6.88079	6.88079	7.41062
1256	8781	16.0086	16.0086	24.5658
1257	8780	7.18169	7.18169	9.6364
1258	8774	12.0812	12.0812	30.736
1259	8773	20.9307	20.9307	39.5734
1260	8772	7.24461	7.24461	10.5965
1261	8770	27.7411	27.7411	291.824
1262	8769	5.81251	5.81251	7.38281
1263	8768	38.7126	38.7126	56.3745
1264	8766	7.3013	7.3013	8.40175
1265	8764	9.55897	9.55897	12.4972
1266	8763	7.00139	7.00139	8.86019
1267	8763	5.66028	5.66028	8.622
1268	8762	12.9477	12.9477	27.0071
1269	8758	8.3592	8.3592	8.69272
1270	8757	7.92483	7.92483	13.8117
1271	8755	7.83324	7.83324	9.86269
1272	8745	5.64689	5.64689	6.34508
1273	8742	7.28818	7.28818	9.42675
1274	8741	7.5969	7.5969	14.3843
1275	8741	6.52473	6.52473	7.86513
1276	8740	8.01385	8.01385	15.1157
1277	8739	22.7753	22.7753	32.5416
1278	8738	6.92839	6.92839	9.57539
1279	8737	8.51462	8.51462	12.1317
1280	8737	8.27565	8.27565	13.687
1281	8733	8.72597	8.72597	14.0358
1282	8733	8.74286	8.74286	12.2539
1283	8732	6.21697	6.21697	7.62816
1284	8731	19.2972	19.2972	27.4189
1285	8728	33.6447	33.6447	268.239
1286	8721	7.16579	7.16579	7.69569
1287	8716	10.8167	10.8167	17.3332
1288	8709	8.33824	8.33824	10.59
1289	8708	6.59547	6.59547	7.79616
1290	8708	7.71874	7.71874	9.16751
1291	8707	11.5013	11.5013	15.7755
1292	8706	10.7367	10.7367	14.7941
1293	8702	9.36038	9.36038	11.5792
1294	8701	18.8864	18.8864	49.9342
1295	8699	17.2619	17.2619	34.8156
1296	8697	28.0344	28.0344	47.074
1297	8696	8.13655	8.13655	9.13242
1298	8695	6.53084	6.53084	9.87863
1299	8690	8.28548	8.28548	12.6589
1300	8689	32.7775	32.7775	53.5895
1301	8685	6.34786	6.34786	8.07282
1302	8678	9.77205	9.77205	14.3326
1303	8675	70.9069	70.9069	296.579
1304	8673	21.6238	21.6238	31.5806
1305	8672	14.6997	14.6997	19.2746
1306	8662	20.8429	20.8429	27.3227
1307	8661	7.72859	7.72859	9.04629
1308	8660	7.9738	7.9738	9.83484
1309	8659	8.88753	8.88753	10.9165
1310	8656	172.4	172.4	6326.87
1311	8656	41.5998	41.5998	152.424
1312	8652	25.4299	25.4299	47.1178
1313	8651	8.69333	8.69333	10.3242
1314	8640	4.64876	4.64876	4.34067
1315	8639	14.5983	14.5983	19.0114
1316	8636	8.31204	8.31204	8.94722
1317	8633	9.27455	9.27455	13.2467
1318	8632	47.2745	47.2745	4811.22
1319	8629	5.8225	5.8225	7.30276
1320	8628	7.27223	7.27223	10.4162
1321	8625	9.06938	9.06938	9.66666
1322	8623	9.98383	9.98383	13.8349
1323	8622	9.85293	9.85293	14.6133
1324	8620	8.7379	8.7379	9.2083
1325	8618	26.6314	26.6314	43.4486
1326	8618	7.55373	7.55373	33.6146
1327	8616	7.46976	7.46976	10.7702
1328	8614	8.03462	8.03462	16.4411
1329	8608	9.00568	9.00568	13.7852
1330	8605	11.506	11.506	17.2209
1331	8605	7.41526	7.41526	11.9443
1332	8603	10.1034	10.1034	13.539
1333	8599	13.7673	13.7673	127.69
1334	8598	46.0755	46.0755	1181.25
1335	8594	14.6437	14.6437	20.9943
1336	8594	7.94197	7.94197	13.2453
1337	8590	7.77121	7.77121	9.66558
1338	8588	8.89346	8.89346	13.303
1339	8585	11.4945	11.4945	12.9691
